Review_ID,Customer_ID,Product_ID,Rating,Review_Text,Review_Date,Sentiment
REV00330,CUST00842,PROD01421,1,Not worth the money.,2023-02-07,Negative
REV00331,CUST03797,PROD00782,3,"Product is okay, nothing special.",2025-02-10,Neutral
REV00332,CUST04248,PROD01825,2,Very poor quality.,2022-03-04,Negative
REV00333,CUST04449,PROD01946,1,Size was completely wrong.,2024-11-14,Negative
REV00334,CUST02345,PROD01209,5,Highly recommend this product.,2023-08-12,Positive
REV00335,CUST03270,PROD00901,4,"Amazing quality, loved it!",2023-07-06,Positive
REV00336,CUST01963,PROD00169,3,"Product is okay, nothing special.",2023-10-07,Neutral
REV00337,CUST00457,PROD00203,2,Very poor quality.,2025-09-06,Negative
REV00338,CUST03736,PROD00932,2,Did not like the material.,2022-01-01,Negative
REV00339,CUST00547,PROD01677,5,Highly recommend this product.,2025-10-18,Positive
REV00340,CUST03646,PROD00644,4,Highly recommend this product.,2023-06-13,Positive
REV00341,CUST02331,PROD00227,4,Highly recommend this product.,2025-06-09,Positive
REV00342,CUST00900,PROD01673,3,"Average quality, expected better.",2023-07-12,Neutral
REV00343,CUST03656,PROD00155,2,Very disappointing purchase.,2021-08-11,Negative
REV00344,CUST03394,PROD00851,3,"Not bad, not great.",2024-08-12,Neutral
REV00345,CUST02522,PROD01385,5,Stylish and worth the price.,2025-07-09,Positive
REV00346,CUST02902,PROD01091,4,Highly recommend this product.,2022-10-02,Positive
REV00347,CUST04246,PROD00317,2,Did not like the material.,2021-06-08,Negative
REV00348,CUST04247,PROD01320,3,"Delivery was fine, product is okay.",2025-12-06,Neutral
REV00349,CUST04246,PROD01988,5,"Amazing quality, loved it!",2024-01-11,Positive
REV00350,CUST04924,PROD01003,5,"Amazing quality, loved it!",2024-10-12,Positive
REV00351,CUST04906,PROD01831,3,"Product is okay, nothing special.",2021-10-18,Neutral
REV00352,CUST00621,PROD01724,4,Perfect fit and very comfortable.,2025-03-21,Positive
REV00353,CUST01194,PROD00247,1,Did not like the material.,2021-12-12,Negative
REV00354,CUST03014,PROD00447,1,Very disappointing purchase.,2023-10-22,Negative
REV00355,CUST01129,PROD01652,5,Fabric is really soft and premium.,2022-10-19,Positive
REV00356,CUST03568,PROD00130,5,Highly recommend this product.,2022-02-02,Positive
REV00357,CUST03110,PROD01125,5,Stylish and worth the price.,2021-08-23,Positive
REV00358,CUST00503,PROD01237,3,"Average quality, expected better.",2023-04-10,Neutral
REV00359,CUST03035,PROD01580,4,"Amazing quality, loved it!",2025-09-20,Positive
REV00360,CUST02334,PROD01125,5,"Amazing quality, loved it!",2021-10-10,Positive
REV00361,CUST03232,PROD00753,5,"Amazing quality, loved it!",2021-07-23,Positive
REV00362,CUST04378,PROD01974,1,Size was completely wrong.,2025-12-04,Negative
REV00363,CUST00130,PROD01863,4,Fabric is really soft and premium.,2022-10-24,Positive
REV00364,CUST04601,PROD01236,5,"Amazing quality, loved it!",2022-06-27,Positive
REV00365,CUST03334,PROD01634,2,Size was completely wrong.,2025-03-09,Negative
REV00366,CUST04494,PROD00562,4,Highly recommend this product.,2022-10-22,Positive
REV00367,CUST01511,PROD00188,5,Stylish and worth the price.,2023-04-25,Positive
REV00368,CUST01535,PROD01245,2,Not worth the money.,2022-12-06,Negative
REV00369,CUST01232,PROD01916,5,Stylish and worth the price.,2023-03-24,Positive
REV00370,CUST02738,PROD01323,2,Very poor quality.,2025-08-26,Negative
REV00371,CUST03297,PROD00311,3,Fit is decent but not perfect.,2023-12-14,Neutral
REV00372,CUST03606,PROD01154,5,Stylish and worth the price.,2025-04-12,Positive
REV00373,CUST01586,PROD00563,2,Did not like the material.,2023-02-10,Negative
REV00374,CUST04738,PROD01541,3,Fit is decent but not perfect.,2021-03-25,Neutral
REV00375,CUST01991,PROD00006,4,"Amazing quality, loved it!",2022-07-14,Positive
REV00376,CUST03747,PROD01109,3,"Average quality, expected better.",2022-10-30,Neutral
REV00377,CUST02874,PROD01676,3,"Product is okay, nothing special.",2023-12-28,Neutral
REV00378,CUST01251,PROD00197,4,Highly recommend this product.,2025-02-23,Positive
REV00379,CUST00921,PROD01035,3,"Not bad, not great.",2025-09-25,Neutral
REV00380,CUST03324,PROD01388,2,Size was completely wrong.,2021-11-16,Negative
REV00381,CUST00265,PROD01707,4,Fabric is really soft and premium.,2021-11-12,Positive
REV00382,CUST04393,PROD01079,5,Highly recommend this product.,2023-07-02,Positive
REV00383,CUST02379,PROD01645,5,Fabric is really soft and premium.,2024-07-07,Positive
REV00384,CUST03841,PROD00144,5,Highly recommend this product.,2021-08-31,Positive
REV00385,CUST02627,PROD00866,5,Stylish and worth the price.,2021-01-14,Positive
REV00386,CUST02508,PROD01313,4,"Amazing quality, loved it!",2025-05-06,Positive
REV00387,CUST01944,PROD00293,5,Highly recommend this product.,2023-02-24,Positive
REV00388,CUST02942,PROD00211,5,Highly recommend this product.,2021-03-08,Positive
REV00389,CUST02067,PROD01517,4,Fabric is really soft and premium.,2025-01-17,Positive
REV00390,CUST02971,PROD00195,5,Highly recommend this product.,2021-07-06,Positive
REV00391,CUST01668,PROD00291,5,Perfect fit and very comfortable.,2023-07-01,Positive
REV00392,CUST04648,PROD00093,3,"Average quality, expected better.",2023-04-11,Neutral
REV00393,CUST00310,PROD00339,4,Perfect fit and very comfortable.,2023-07-30,Positive
REV00394,CUST02283,PROD01943,2,Not worth the money.,2024-04-14,Negative
REV00395,CUST02008,PROD01355,3,"Product is okay, nothing special.",2021-10-01,Neutral
REV00396,CUST03966,PROD00754,2,Not worth the money.,2022-12-17,Negative
REV00397,CUST03737,PROD00968,5,Fabric is really soft and premium.,2023-02-03,Positive
REV00398,CUST03075,PROD01701,3,"Average quality, expected better.",2024-01-12,Neutral
REV00399,CUST00415,PROD00423,4,Highly recommend this product.,2023-03-12,Positive
REV00400,CUST00875,PROD00299,4,Fabric is really soft and premium.,2022-07-04,Positive
REV00401,CUST04209,PROD01485,4,Stylish and worth the price.,2021-12-25,Positive
REV00402,CUST01299,PROD00370,2,Very poor quality.,2023-08-27,Negative
REV00403,CUST03568,PROD01532,5,Perfect fit and very comfortable.,2022-12-12,Positive
REV00404,CUST03713,PROD01698,3,"Not bad, not great.",2023-07-11,Neutral
REV00405,CUST00040,PROD00793,5,"Amazing quality, loved it!",2023-01-17,Positive
REV00406,CUST04236,PROD01912,5,Fabric is really soft and premium.,2023-06-10,Positive
REV00407,CUST02549,PROD01010,4,Highly recommend this product.,2021-10-20,Positive
REV00408,CUST01224,PROD00199,1,Very poor quality.,2021-02-03,Negative
REV00409,CUST04979,PROD00212,4,Fabric is really soft and premium.,2024-03-25,Positive
REV00410,CUST01620,PROD00403,4,"Amazing quality, loved it!",2021-04-20,Positive
REV00411,CUST00395,PROD01932,4,Stylish and worth the price.,2025-10-16,Positive
REV00412,CUST03300,PROD00151,3,Fit is decent but not perfect.,2025-07-20,Neutral
REV00413,CUST00450,PROD01851,4,Stylish and worth the price.,2021-10-07,Positive
REV00414,CUST01671,PROD00980,4,Stylish and worth the price.,2024-12-26,Positive
REV00415,CUST00400,PROD01816,5,"Amazing quality, loved it!",2021-01-21,Positive
REV00416,CUST04317,PROD01345,5,Stylish and worth the price.,2025-08-19,Positive
REV00417,CUST02684,PROD01969,4,Fabric is really soft and premium.,2024-06-07,Positive
REV00418,CUST03915,PROD00707,5,Highly recommend this product.,2025-07-20,Positive
REV00419,CUST02435,PROD01372,5,Perfect fit and very comfortable.,2025-02-04,Positive
REV00420,CUST03528,PROD01789,4,Stylish and worth the price.,2022-05-02,Positive
REV00421,CUST00432,PROD01638,4,Stylish and worth the price.,2023-07-21,Positive
REV00422,CUST02112,PROD00861,2,Did not like the material.,2022-09-16,Negative
REV00423,CUST02519,PROD01392,4,"Amazing quality, loved it!",2021-11-23,Positive
REV00424,CUST04730,PROD01059,5,Perfect fit and very comfortable.,2025-11-15,Positive
REV00425,CUST01694,PROD01662,2,Not worth the money.,2021-08-30,Negative
REV00426,CUST04325,PROD01292,3,"Not bad, not great.",2022-07-25,Neutral
REV00427,CUST02732,PROD00275,3,"Average quality, expected better.",2023-11-24,Neutral
REV00428,CUST03973,PROD00637,3,"Product is okay, nothing special.",2021-07-04,Neutral
REV00429,CUST04930,PROD00893,5,Highly recommend this product.,2024-05-07,Positive
REV00430,CUST02596,PROD01538,4,Stylish and worth the price.,2021-08-01,Positive
REV00431,CUST04849,PROD00852,4,"Amazing quality, loved it!",2025-02-22,Positive
REV00432,CUST00546,PROD00653,5,Stylish and worth the price.,2021-10-29,Positive
REV00433,CUST04869,PROD01276,3,"Not bad, not great.",2025-07-10,Neutral
REV00434,CUST04226,PROD00324,4,Stylish and worth the price.,2025-11-03,Positive
REV00435,CUST04823,PROD00749,3,"Product is okay, nothing special.",2023-04-06,Neutral
REV00436,CUST03846,PROD01328,5,"Amazing quality, loved it!",2024-09-02,Positive
REV00437,CUST01691,PROD01525,3,"Delivery was fine, product is okay.",2021-10-08,Neutral
REV00438,CUST02230,PROD01735,5,"Amazing quality, loved it!",2022-08-24,Positive
REV00439,CUST03278,PROD00490,5,Fabric is really soft and premium.,2022-04-03,Positive
REV00440,CUST04594,PROD00081,2,Did not like the material.,2024-09-03,Negative
REV00441,CUST04760,PROD01966,4,Highly recommend this product.,2023-05-14,Positive
REV00442,CUST01975,PROD01656,4,Highly recommend this product.,2024-04-06,Positive
REV00443,CUST00756,PROD01849,3,"Average quality, expected better.",2024-02-15,Neutral
REV00444,CUST02084,PROD00608,5,Perfect fit and very comfortable.,2022-05-05,Positive
REV00445,CUST01996,PROD01373,5,Fabric is really soft and premium.,2025-06-05,Positive
REV00446,CUST04514,PROD01532,3,"Not bad, not great.",2024-01-04,Neutral
REV00447,CUST03680,PROD01981,3,"Delivery was fine, product is okay.",2024-03-20,Neutral
REV00448,CUST02247,PROD01955,5,"Amazing quality, loved it!",2025-05-11,Positive
REV00449,CUST00843,PROD00747,4,Fabric is really soft and premium.,2025-03-07,Positive
REV00450,CUST02040,PROD00602,2,Very poor quality.,2021-08-30,Negative
REV00451,CUST00988,PROD01270,4,"Amazing quality, loved it!",2025-10-09,Positive
REV00452,CUST04350,PROD00798,4,Highly recommend this product.,2023-07-24,Positive
REV00453,CUST03517,PROD00916,4,Highly recommend this product.,2025-06-08,Positive
REV00454,CUST01314,PROD01005,4,"Amazing quality, loved it!",2024-06-17,Positive
REV00455,CUST01740,PROD01342,3,"Product is okay, nothing special.",2022-03-24,Neutral
REV00456,CUST01211,PROD01588,5,Stylish and worth the price.,2022-10-09,Positive
REV00457,CUST04895,PROD01462,5,Fabric is really soft and premium.,2021-09-06,Positive
REV00458,CUST02764,PROD00590,3,"Not bad, not great.",2021-02-13,Neutral
REV00459,CUST03734,PROD00293,5,Stylish and worth the price.,2025-01-03,Positive
REV00460,CUST03938,PROD00673,3,"Product is okay, nothing special.",2025-06-17,Neutral
REV00461,CUST02964,PROD00678,4,Stylish and worth the price.,2023-01-17,Positive
REV00462,CUST04158,PROD01706,1,Very poor quality.,2021-11-22,Negative
REV00463,CUST04584,PROD00247,3,"Delivery was fine, product is okay.",2023-10-23,Neutral
REV00464,CUST02684,PROD01927,4,"Amazing quality, loved it!",2022-02-06,Positive
REV00465,CUST03496,PROD00636,3,Fit is decent but not perfect.,2022-10-13,Neutral
REV00466,CUST03315,PROD00407,2,Did not like the material.,2023-10-28,Negative
REV00467,CUST00495,PROD01485,1,Very poor quality.,2023-05-01,Negative
REV00468,CUST01756,PROD00563,4,Perfect fit and very comfortable.,2022-08-10,Positive
REV00469,CUST02118,PROD01723,1,Size was completely wrong.,2024-07-14,Negative
REV00470,CUST02240,PROD00863,5,Highly recommend this product.,2024-09-23,Positive
REV00471,CUST01440,PROD01184,5,Fabric is really soft and premium.,2023-06-28,Positive
REV00472,CUST00388,PROD01123,5,Stylish and worth the price.,2025-04-26,Positive
REV00473,CUST01618,PROD00568,5,Fabric is really soft and premium.,2021-07-19,Positive
REV00474,CUST01328,PROD01843,5,Stylish and worth the price.,2025-06-13,Positive
REV00475,CUST02177,PROD01341,4,Stylish and worth the price.,2023-11-08,Positive
REV00476,CUST03864,PROD01332,4,Perfect fit and very comfortable.,2023-01-02,Positive
REV00477,CUST00191,PROD00152,4,Fabric is really soft and premium.,2021-06-03,Positive
REV00478,CUST03147,PROD01040,5,Fabric is really soft and premium.,2022-10-13,Positive
REV00479,CUST02693,PROD00396,4,Fabric is really soft and premium.,2025-05-30,Positive
REV00480,CUST01118,PROD01464,4,Stylish and worth the price.,2021-09-22,Positive
REV00481,CUST00076,PROD00082,4,Perfect fit and very comfortable.,2024-04-17,Positive
REV00482,CUST01741,PROD00859,4,Highly recommend this product.,2022-10-24,Positive
REV00483,CUST02154,PROD00481,3,Fit is decent but not perfect.,2024-06-23,Neutral
REV00484,CUST01822,PROD00981,3,"Not bad, not great.",2022-05-12,Neutral
REV00485,CUST02121,PROD00592,2,Very disappointing purchase.,2024-05-05,Negative
REV00486,CUST00890,PROD01913,5,Highly recommend this product.,2021-03-18,Positive
REV00487,CUST03190,PROD00274,2,Size was completely wrong.,2022-02-17,Negative
REV00488,CUST03079,PROD00094,3,"Average quality, expected better.",2021-12-23,Neutral
REV00489,CUST04712,PROD00360,5,Highly recommend this product.,2024-03-13,Positive
REV00490,CUST03320,PROD00488,2,Very poor quality.,2024-03-16,Negative
REV00491,CUST00472,PROD01970,4,Perfect fit and very comfortable.,2025-07-29,Positive
REV00492,CUST03874,PROD01916,5,Highly recommend this product.,2023-04-19,Positive
REV00493,CUST00751,PROD00082,4,"Amazing quality, loved it!",2023-10-23,Positive
REV00494,CUST01423,PROD00074,5,"Amazing quality, loved it!",2023-12-09,Positive
REV00495,CUST03124,PROD01998,5,"Amazing quality, loved it!",2025-02-02,Positive
REV00496,CUST02896,PROD01080,3,Fit is decent but not perfect.,2023-04-13,Neutral
REV00497,CUST00129,PROD00273,5,"Amazing quality, loved it!",2025-01-20,Positive
REV00498,CUST00053,PROD01133,3,Fit is decent but not perfect.,2024-12-01,Neutral
REV00499,CUST03625,PROD01764,3,Fit is decent but not perfect.,2022-04-10,Neutral
REV00500,CUST02090,PROD01174,5,Stylish and worth the price.,2025-10-23,Positive
REV00501,CUST03608,PROD01386,3,"Product is okay, nothing special.",2023-04-04,Neutral
REV00502,CUST04047,PROD00888,2,Size was completely wrong.,2022-05-27,Negative
REV00503,CUST04800,PROD01467,5,Highly recommend this product.,2024-02-08,Positive
REV00504,CUST04835,PROD00793,3,"Not bad, not great.",2023-03-09,Neutral
REV00505,CUST00900,PROD00944,4,Highly recommend this product.,2024-11-12,Positive
REV00506,CUST04826,PROD00451,4,Fabric is really soft and premium.,2022-03-19,Positive
REV00507,CUST04549,PROD01662,4,"Amazing quality, loved it!",2023-04-10,Positive
REV00508,CUST04197,PROD01667,4,Stylish and worth the price.,2023-01-07,Positive
REV00509,CUST01757,PROD01166,4,"Amazing quality, loved it!",2024-02-20,Positive
REV00510,CUST01810,PROD01105,4,Stylish and worth the price.,2023-09-28,Positive
REV00511,CUST01397,PROD01627,5,"Amazing quality, loved it!",2022-06-30,Positive
REV00512,CUST04029,PROD01918,3,"Product is okay, nothing special.",2021-04-24,Neutral
REV00513,CUST03579,PROD01354,4,Highly recommend this product.,2022-01-16,Positive
REV00514,CUST00534,PROD01902,2,Did not like the material.,2025-06-19,Negative
REV00515,CUST02303,PROD01062,3,"Delivery was fine, product is okay.",2025-02-23,Neutral
REV00516,CUST00955,PROD00298,5,"Amazing quality, loved it!",2022-08-25,Positive
REV00517,CUST01392,PROD01745,5,Stylish and worth the price.,2023-01-09,Positive
REV00518,CUST00272,PROD01190,4,"Amazing quality, loved it!",2021-11-09,Positive
REV00519,CUST00260,PROD01456,5,Stylish and worth the price.,2024-09-23,Positive
REV00520,CUST02428,PROD00936,5,Highly recommend this product.,2022-09-19,Positive
REV00521,CUST01734,PROD00926,3,Fit is decent but not perfect.,2024-09-12,Neutral
REV00522,CUST03077,PROD01832,5,Highly recommend this product.,2024-11-04,Positive
REV00523,CUST02059,PROD01982,3,"Not bad, not great.",2024-03-15,Neutral
REV00524,CUST00399,PROD01247,4,Stylish and worth the price.,2024-03-05,Positive
REV00525,CUST00548,PROD00569,4,Highly recommend this product.,2024-09-09,Positive
REV00526,CUST04995,PROD00078,4,Stylish and worth the price.,2022-09-24,Positive
REV00527,CUST00513,PROD01029,4,Highly recommend this product.,2022-12-14,Positive
REV00528,CUST03623,PROD01925,3,"Delivery was fine, product is okay.",2022-02-23,Neutral
REV00529,CUST03377,PROD01266,2,Size was completely wrong.,2021-08-21,Negative
REV00530,CUST03886,PROD00546,5,Fabric is really soft and premium.,2023-04-18,Positive
REV00531,CUST01034,PROD00008,4,Perfect fit and very comfortable.,2024-02-08,Positive
REV00532,CUST01692,PROD01859,1,Very disappointing purchase.,2024-04-27,Negative
REV00533,CUST04414,PROD01602,3,"Not bad, not great.",2025-08-27,Neutral
REV00534,CUST01213,PROD00786,5,Highly recommend this product.,2021-07-21,Positive
REV00535,CUST03297,PROD01785,1,Very poor quality.,2021-04-30,Negative
REV00536,CUST02948,PROD01365,5,"Amazing quality, loved it!",2023-05-21,Positive
REV00537,CUST00944,PROD01797,4,"Amazing quality, loved it!",2021-03-03,Positive
REV00538,CUST04678,PROD00877,2,Size was completely wrong.,2024-07-23,Negative
REV00539,CUST04769,PROD00777,3,"Product is okay, nothing special.",2025-08-15,Neutral
REV00540,CUST02348,PROD01840,5,Fabric is really soft and premium.,2023-06-08,Positive
REV00541,CUST00319,PROD00153,1,Did not like the material.,2025-10-22,Negative
REV00542,CUST02851,PROD00525,3,"Delivery was fine, product is okay.",2023-05-26,Neutral
REV00543,CUST03077,PROD00988,3,"Average quality, expected better.",2024-05-02,Neutral
REV00544,CUST01503,PROD01413,5,Highly recommend this product.,2022-07-01,Positive
REV00545,CUST00428,PROD01729,5,"Amazing quality, loved it!",2024-07-06,Positive
