Review_ID,Patient_ID,Appointment_ID,Rating,Review_Text,Review_Date,Sentiment
REV00364,DP03112,APT003095,5,Clean clinic and professional team,2024-10-10,Positive
REV00365,DP01073,APT001784,4,Highly recommend this clinic,2024-10-15,Positive
REV00366,DP01414,APT003135,1,Very long waiting time,2023-04-07,Negative
REV00367,DP02484,APT004220,4,Very satisfied with the treatment,2025-06-27,Positive
REV00368,DP02029,APT001517,5,Clean clinic and professional team,2025-12-26,Positive
REV00369,DP03093,APT000990,5,Very satisfied with the treatment,2023-10-21,Positive
REV00370,DP00344,APT004526,4,Quick and painless procedure,2024-05-19,Positive
REV00371,DP02591,APT005062,4,Waiting time was a bit long,2024-03-31,Neutral
REV00372,DP02715,APT002583,2,Uncomfortable experience,2025-12-15,Negative
REV00373,DP00789,APT004594,4,Quick and painless procedure,2025-01-30,Positive
REV00374,DP00214,APT000313,4,Doctor explained everything clearly,2023-02-05,Positive
REV00375,DP00489,APT006676,5,Very satisfied with the treatment,2024-06-13,Positive
REV00376,DP01021,APT005537,5,Very satisfied with the treatment,2025-12-01,Positive
REV00377,DP02087,APT005398,4,Great experience overall,2023-08-08,Positive
REV00378,DP01189,APT003797,4,Great experience overall,2025-06-09,Positive
REV00379,DP00766,APT003764,5,Very satisfied with the treatment,2024-03-30,Positive
REV00380,DP03210,APT004087,1,Staff was not very helpful,2025-11-10,Negative
REV00381,DP01416,APT003563,5,Quick and painless procedure,2023-06-30,Positive
REV00382,DP02697,APT000928,4,Excellent service and very friendly staff,2025-02-19,Positive
REV00383,DP02889,APT003262,5,Very satisfied with the treatment,2023-04-26,Positive
REV00384,DP03205,APT006522,5,Clean clinic and professional team,2024-12-28,Positive
REV00385,DP01952,APT000653,1,Not satisfied with treatment,2025-10-24,Negative
REV00386,DP02676,APT003599,5,Doctor explained everything clearly,2023-08-19,Positive
REV00387,DP02130,APT003552,2,Uncomfortable experience,2024-09-21,Negative
REV00388,DP00417,APT000736,2,Staff was not very helpful,2023-03-12,Negative
REV00389,DP00280,APT000146,5,Doctor explained everything clearly,2024-05-17,Positive
REV00390,DP03476,APT005715,1,Uncomfortable experience,2025-10-31,Negative
REV00391,DP02033,APT003141,3,Waiting time was a bit long,2025-03-09,Neutral
REV00392,DP03057,APT006922,5,Highly recommend this clinic,2024-09-27,Positive
REV00393,DP01486,APT001006,4,Highly recommend this clinic,2024-06-07,Positive
REV00394,DP02146,APT002485,5,Doctor explained everything clearly,2024-10-12,Positive
REV00395,DP03479,APT006539,4,Average experience,2025-08-10,Neutral
REV00396,DP00978,APT002693,4,Quick and painless procedure,2025-11-15,Positive
REV00397,DP01376,APT004612,4,Great experience overall,2024-06-16,Positive
REV00398,DP02570,APT001057,4,Great experience overall,2025-03-16,Positive
REV00399,DP01472,APT001199,3,Waiting time was a bit long,2024-10-28,Neutral
REV00400,DP03026,APT005109,4,Average experience,2023-09-03,Neutral
REV00401,DP01515,APT000918,5,Great experience overall,2024-03-19,Positive
REV00402,DP00543,APT002040,2,Will not visit again,2025-07-07,Negative
REV00403,DP01969,APT006573,3,Service was okay,2025-11-20,Neutral
REV00404,DP02174,APT002869,2,Uncomfortable experience,2023-12-14,Negative
REV00405,DP03396,APT001811,4,Doctor explained everything clearly,2024-08-11,Positive
REV00406,DP00346,APT004389,4,Doctor explained everything clearly,2024-03-16,Positive
REV00407,DP02549,APT000186,5,Doctor explained everything clearly,2025-01-07,Positive
REV00408,DP02015,APT005035,4,Clean clinic and professional team,2023-12-19,Positive
REV00409,DP01449,APT004505,4,Doctor explained everything clearly,2023-03-31,Positive
REV00410,DP02131,APT001330,3,Service was okay,2024-10-28,Neutral
REV00411,DP02287,APT006248,4,Doctor explained everything clearly,2023-07-31,Positive
REV00412,DP00023,APT002174,3,Waiting time was a bit long,2024-10-11,Neutral
REV00413,DP00450,APT001348,4,Average experience,2024-06-27,Neutral
REV00414,DP01616,APT000885,4,Treatment was fine,2025-09-17,Neutral
REV00415,DP00014,APT000001,4,Quick and painless procedure,2024-09-07,Positive
REV00416,DP03120,APT006748,5,Excellent service and very friendly staff,2025-09-22,Positive
REV00417,DP01848,APT000043,5,Great experience overall,2025-08-27,Positive
REV00418,DP01529,APT004150,4,Clean clinic and professional team,2023-09-27,Positive
REV00419,DP02286,APT003064,4,Doctor explained everything clearly,2024-06-10,Positive
REV00420,DP03060,APT006430,4,Quick and painless procedure,2025-04-22,Positive
REV00421,DP01984,APT001450,4,Excellent service and very friendly staff,2023-08-07,Positive
REV00422,DP02644,APT005551,5,Excellent service and very friendly staff,2023-09-04,Positive
REV00423,DP02265,APT002539,4,Nothing special but acceptable,2023-12-28,Neutral
REV00424,DP00735,APT005591,1,Too expensive for the service,2024-09-12,Negative
REV00425,DP01039,APT002965,5,Very satisfied with the treatment,2023-12-27,Positive
REV00426,DP02365,APT001407,4,Excellent service and very friendly staff,2023-03-28,Positive
REV00427,DP00295,APT006739,4,Average experience,2023-11-16,Neutral
REV00428,DP01352,APT003822,3,Treatment was fine,2025-08-10,Neutral
REV00429,DP01915,APT004035,4,Quick and painless procedure,2023-06-03,Positive
REV00430,DP00462,APT002429,1,Staff was not very helpful,2023-02-28,Negative
REV00431,DP01855,APT005989,2,Very long waiting time,2025-03-08,Negative
REV00432,DP00695,APT002915,5,Very satisfied with the treatment,2024-12-21,Positive
REV00433,DP00185,APT005763,5,Clean clinic and professional team,2025-03-07,Positive
REV00434,DP00558,APT004412,4,Doctor explained everything clearly,2023-10-27,Positive
REV00435,DP01565,APT004299,2,Uncomfortable experience,2025-02-03,Negative
REV00436,DP01918,APT000110,5,Quick and painless procedure,2024-06-06,Positive
REV00437,DP00504,APT004720,5,Quick and painless procedure,2025-07-06,Positive
REV00438,DP02461,APT006038,4,Doctor explained everything clearly,2025-06-09,Positive
REV00439,DP03236,APT004613,4,Highly recommend this clinic,2023-08-14,Positive
REV00440,DP02126,APT004758,4,Doctor explained everything clearly,2024-04-03,Positive
REV00441,DP02830,APT005858,5,Very satisfied with the treatment,2024-10-08,Positive
REV00442,DP01426,APT004089,5,Clean clinic and professional team,2023-07-11,Positive
REV00443,DP01990,APT003081,4,Doctor explained everything clearly,2023-02-24,Positive
REV00444,DP01206,APT001633,2,Very long waiting time,2025-03-15,Negative
REV00445,DP02717,APT001737,4,Waiting time was a bit long,2023-01-31,Neutral
REV00446,DP01281,APT001570,3,Nothing special but acceptable,2024-05-23,Neutral
REV00447,DP02080,APT002743,4,Highly recommend this clinic,2024-01-22,Positive
REV00448,DP00627,APT000959,5,Doctor explained everything clearly,2024-10-04,Positive
REV00449,DP00635,APT005178,4,Great experience overall,2025-09-10,Positive
REV00450,DP01345,APT000169,1,Too expensive for the service,2024-12-25,Negative
REV00451,DP03406,APT004493,3,Nothing special but acceptable,2023-02-20,Neutral
REV00452,DP02356,APT004470,5,Highly recommend this clinic,2024-03-11,Positive
REV00453,DP02820,APT005190,5,Great experience overall,2023-09-20,Positive
REV00454,DP00269,APT005229,3,Treatment was fine,2025-06-07,Neutral
REV00455,DP01304,APT004877,4,Quick and painless procedure,2024-03-13,Positive
REV00456,DP00045,APT005138,4,Quick and painless procedure,2023-12-15,Positive
REV00457,DP00167,APT003697,2,Not satisfied with treatment,2024-04-15,Negative
REV00458,DP00291,APT006961,5,Excellent service and very friendly staff,2025-08-21,Positive
REV00459,DP01000,APT004063,5,Highly recommend this clinic,2023-03-23,Positive
REV00460,DP00945,APT004105,4,Very satisfied with the treatment,2023-04-18,Positive
REV00461,DP00587,APT001334,5,Highly recommend this clinic,2024-08-01,Positive
REV00462,DP03095,APT002799,5,Quick and painless procedure,2023-09-15,Positive
REV00463,DP00061,APT006477,3,Average experience,2024-01-27,Neutral
REV00464,DP00965,APT002565,4,Clean clinic and professional team,2023-11-15,Positive
REV00465,DP01907,APT004748,5,Clean clinic and professional team,2025-07-29,Positive
REV00466,DP00120,APT001969,5,Clean clinic and professional team,2023-10-30,Positive
REV00467,DP02009,APT003234,3,Waiting time was a bit long,2024-01-17,Neutral
REV00468,DP01545,APT006208,4,Quick and painless procedure,2025-01-22,Positive
REV00469,DP00140,APT002720,4,Very satisfied with the treatment,2024-05-17,Positive
REV00470,DP00963,APT005248,4,Great experience overall,2023-10-13,Positive
REV00471,DP00880,APT002267,5,Excellent service and very friendly staff,2023-02-04,Positive
REV00472,DP03328,APT002272,4,Service was okay,2023-01-10,Neutral
REV00473,DP00474,APT004253,3,Service was okay,2023-10-04,Neutral
REV00474,DP02386,APT005262,5,Excellent service and very friendly staff,2023-08-04,Positive
REV00475,DP01323,APT001864,4,Clean clinic and professional team,2025-03-25,Positive
REV00476,DP02992,APT002243,5,Highly recommend this clinic,2025-06-26,Positive
REV00477,DP00856,APT003768,4,Clean clinic and professional team,2024-02-06,Positive
REV00478,DP02432,APT004179,4,Doctor explained everything clearly,2024-06-28,Positive
REV00479,DP00681,APT006595,4,Very satisfied with the treatment,2023-07-25,Positive
REV00480,DP00843,APT002525,3,Nothing special but acceptable,2024-02-09,Neutral
REV00481,DP03381,APT006192,4,Doctor explained everything clearly,2024-11-11,Positive
REV00482,DP00184,APT003763,2,Staff was not very helpful,2023-01-23,Negative
REV00483,DP00023,APT006386,4,Nothing special but acceptable,2023-09-01,Neutral
REV00484,DP02353,APT003323,4,Excellent service and very friendly staff,2024-06-03,Positive
REV00485,DP01804,APT006665,5,Highly recommend this clinic,2024-06-27,Positive
REV00486,DP01661,APT000018,2,Too expensive for the service,2024-05-27,Negative
REV00487,DP00177,APT001952,4,Nothing special but acceptable,2024-12-29,Neutral
REV00488,DP02662,APT001416,4,Treatment was fine,2025-04-23,Neutral
REV00489,DP02424,APT004124,4,Very satisfied with the treatment,2025-06-21,Positive
REV00490,DP03229,APT005624,5,Highly recommend this clinic,2025-01-10,Positive
REV00491,DP00427,APT001390,1,Will not visit again,2024-08-12,Negative
REV00492,DP01776,APT001418,4,Doctor explained everything clearly,2024-07-28,Positive
REV00493,DP01495,APT000570,4,Quick and painless procedure,2025-11-20,Positive
REV00494,DP00567,APT003732,3,Average experience,2024-09-10,Neutral
REV00495,DP00118,APT004161,4,Waiting time was a bit long,2025-04-17,Neutral
REV00496,DP02589,APT001017,4,Great experience overall,2023-10-27,Positive
REV00497,DP03379,APT005964,5,Highly recommend this clinic,2025-10-29,Positive
REV00498,DP00987,APT000598,5,Very satisfied with the treatment,2025-04-23,Positive
REV00499,DP02377,APT000477,4,Doctor explained everything clearly,2025-03-04,Positive
REV00500,DP02760,APT006600,5,Clean clinic and professional team,2023-02-05,Positive
REV00501,DP01950,APT006540,3,Average experience,2025-06-05,Neutral
REV00502,DP01119,APT005133,5,Highly recommend this clinic,2025-07-11,Positive
REV00503,DP00410,APT004285,4,Highly recommend this clinic,2024-01-17,Positive
REV00504,DP01742,APT004215,1,Not satisfied with treatment,2023-06-13,Negative
REV00505,DP01005,APT005882,1,Not satisfied with treatment,2023-04-18,Negative
REV00506,DP02060,APT004748,5,Excellent service and very friendly staff,2024-04-18,Positive
REV00507,DP01957,APT006511,5,Excellent service and very friendly staff,2023-04-08,Positive
REV00508,DP01449,APT002378,5,Clean clinic and professional team,2025-07-06,Positive
REV00509,DP02238,APT002326,1,Staff was not very helpful,2024-01-18,Negative
REV00510,DP02681,APT002489,5,Highly recommend this clinic,2025-02-15,Positive
REV00511,DP01382,APT000579,4,Great experience overall,2024-03-30,Positive
REV00512,DP00383,APT005826,4,Treatment was fine,2023-06-22,Neutral
REV00513,DP02234,APT004906,4,Service was okay,2025-03-03,Neutral
REV00514,DP01314,APT004155,5,Excellent service and very friendly staff,2024-12-11,Positive
REV00515,DP01972,APT002939,2,Will not visit again,2025-12-11,Negative
REV00516,DP00072,APT004530,4,Highly recommend this clinic,2025-09-17,Positive
REV00517,DP00494,APT001623,4,Very satisfied with the treatment,2024-09-12,Positive
REV00518,DP00673,APT002591,5,Very satisfied with the treatment,2024-01-25,Positive
REV00519,DP01796,APT004151,4,Average experience,2024-06-18,Neutral
REV00520,DP00487,APT004284,5,Highly recommend this clinic,2024-07-18,Positive
REV00521,DP00133,APT005887,4,Clean clinic and professional team,2024-12-28,Positive
REV00522,DP01111,APT003614,5,Quick and painless procedure,2025-05-09,Positive
REV00523,DP00009,APT000940,5,Highly recommend this clinic,2023-12-23,Positive
REV00524,DP00137,APT005945,4,Very satisfied with the treatment,2025-02-15,Positive
REV00525,DP01604,APT001637,3,Waiting time was a bit long,2024-02-01,Neutral
REV00526,DP02510,APT000456,4,Highly recommend this clinic,2025-05-27,Positive
REV00527,DP02515,APT001278,4,Average experience,2024-10-17,Neutral
REV00528,DP03007,APT000390,3,Average experience,2025-07-11,Neutral
REV00529,DP02476,APT001063,4,Very satisfied with the treatment,2023-02-09,Positive
REV00530,DP01465,APT000017,3,Average experience,2023-07-23,Neutral
REV00531,DP00907,APT001530,5,Very satisfied with the treatment,2024-08-18,Positive
REV00532,DP02916,APT000532,5,Very satisfied with the treatment,2023-08-06,Positive
REV00533,DP02483,APT003410,5,Very satisfied with the treatment,2024-03-27,Positive
REV00534,DP01679,APT002805,3,Average experience,2024-03-01,Neutral
REV00535,DP02734,APT002913,3,Treatment was fine,2023-10-09,Neutral
REV00536,DP01849,APT006257,5,Quick and painless procedure,2025-05-08,Positive
REV00537,DP01142,APT006218,5,Very satisfied with the treatment,2023-11-07,Positive
REV00538,DP02346,APT006430,4,Very satisfied with the treatment,2025-10-15,Positive
REV00539,DP03060,APT003472,4,Clean clinic and professional team,2023-09-05,Positive
REV00540,DP03330,APT002639,4,Clean clinic and professional team,2025-05-02,Positive
REV00541,DP01786,APT005805,5,Very satisfied with the treatment,2025-08-25,Positive
REV00542,DP02168,APT001724,4,Very satisfied with the treatment,2024-07-25,Positive
REV00543,DP02009,APT002493,4,Great experience overall,2023-10-08,Positive
REV00544,DP01942,APT003665,5,Very satisfied with the treatment,2024-12-23,Positive
REV00545,DP03322,APT005600,5,Highly recommend this clinic,2024-08-25,Positive
REV00546,DP01879,APT003715,5,Quick and painless procedure,2023-01-15,Positive
REV00547,DP01787,APT003847,2,Not satisfied with treatment,2025-03-08,Negative
REV00548,DP00636,APT006130,4,Doctor explained everything clearly,2024-06-14,Positive
REV00549,DP01632,APT003915,4,Treatment was fine,2024-10-14,Neutral
REV00550,DP03014,APT006653,4,Service was okay,2025-06-15,Neutral
REV00551,DP01264,APT004854,5,Highly recommend this clinic,2023-09-27,Positive
REV00552,DP02846,APT005596,2,Not satisfied with treatment,2023-02-12,Negative
REV00553,DP01509,APT000630,4,Clean clinic and professional team,2025-03-07,Positive
REV00554,DP01099,APT002853,5,Very satisfied with the treatment,2025-03-31,Positive
REV00555,DP01601,APT001671,2,Staff was not very helpful,2024-07-20,Negative
REV00556,DP01242,APT005196,4,Highly recommend this clinic,2023-05-28,Positive
REV00557,DP01643,APT000838,5,Highly recommend this clinic,2024-06-06,Positive
REV00558,DP00482,APT005383,5,Very satisfied with the treatment,2024-12-17,Positive
REV00559,DP01997,APT005456,4,Very satisfied with the treatment,2024-05-19,Positive
REV00560,DP03417,APT000051,5,Excellent service and very friendly staff,2023-08-21,Positive
REV00561,DP00159,APT000012,4,Service was okay,2025-12-01,Neutral
REV00562,DP01061,APT003622,1,Will not visit again,2023-05-05,Negative
REV00563,DP02614,APT000246,4,Great experience overall,2025-09-09,Positive
REV00564,DP01183,APT000793,3,Service was okay,2024-08-17,Neutral
REV00565,DP02547,APT005265,5,Great experience overall,2024-10-30,Positive
REV00566,DP03026,APT006901,1,Very long waiting time,2024-02-04,Negative
