review_id,auction_id,reviewer_id,reviewee_id,rating,review_text,review_date
REV01148,AUC01914,USER00208,USER02537,5,"Item exactly as described, very happy.",2024-09-15 19:28:00
REV01149,AUC01915,USER01924,USER00461,4,Highly recommended seller.,2023-02-27 07:22:00
REV01150,AUC01916,USER00435,USER00699,3,Product was fine but packaging could improve.,2022-11-05 06:30:00
REV01151,AUC01917,USER02066,USER01355,4,"Great experience, smooth transaction!",2022-05-10 15:31:00
REV01152,AUC01918,USER00558,USER02721,3,"Average experience, nothing special.",2025-09-19 02:46:00
REV01153,AUC01919,USER01179,USER02083,4,"Item exactly as described, very happy.",2023-02-08 22:25:00
REV01154,AUC01920,USER02920,USER01384,1,Poor communication from seller.,2024-04-12 23:28:00
REV01155,AUC01921,USER00288,USER01589,5,"Item exactly as described, very happy.",2023-11-18 17:44:00
REV01156,AUC01922,USER00019,USER01120,4,Highly recommended seller.,2024-10-28 07:58:00
REV01157,AUC01923,USER00173,USER02949,4,"Item exactly as described, very happy.",2025-08-26 00:31:00
REV01158,AUC01925,USER02464,USER02171,4,"Item exactly as described, very happy.",2023-06-15 01:40:00
REV01159,AUC01927,USER01658,USER02089,5,Highly recommended seller.,2022-10-12 19:39:00
REV01160,AUC01930,USER01660,USER01909,5,Highly recommended seller.,2024-08-18 08:52:00
REV01161,AUC01931,USER01575,USER00241,5,Highly recommended seller.,2022-06-10 01:29:00
REV01162,AUC01932,USER00530,USER00714,3,"Average experience, nothing special.",2022-10-22 22:31:00
REV01163,AUC01934,USER02340,USER00514,4,"Great experience, smooth transaction!",2023-07-18 09:36:00
REV01164,AUC01935,USER01110,USER02553,5,"Item exactly as described, very happy.",2022-12-19 20:04:00
REV01165,AUC01936,USER01585,USER02057,5,Highly recommended seller.,2022-05-22 05:58:00
REV01166,AUC01938,USER02491,USER01539,3,"Average experience, nothing special.",2025-11-02 12:00:00
REV01167,AUC01940,USER02337,USER00063,4,"Item exactly as described, very happy.",2025-12-11 11:40:00
REV01168,AUC01943,USER01766,USER02257,2,Delivery was very late.,2023-03-23 05:46:00
REV01169,AUC01950,USER01329,USER00015,4,"Great experience, smooth transaction!",2024-05-24 16:35:00
REV01170,AUC01951,USER02105,USER01241,3,Product was fine but packaging could improve.,2022-05-14 13:41:00
REV01171,AUC01953,USER02052,USER00296,4,"Item exactly as described, very happy.",2025-12-08 22:45:00
REV01172,AUC01954,USER01717,USER01710,5,"Great experience, smooth transaction!",2025-02-04 15:47:00
REV01173,AUC01955,USER00666,USER02640,4,Highly recommended seller.,2025-10-02 13:18:00
REV01174,AUC01957,USER01848,USER01609,3,Product was fine but packaging could improve.,2025-09-17 03:36:00
REV01175,AUC01958,USER00508,USER00037,5,"Great experience, smooth transaction!",2025-04-12 03:01:00
REV01176,AUC01959,USER00577,USER00792,5,Highly recommended seller.,2025-09-07 01:51:00
REV01177,AUC01960,USER00719,USER02846,3,"Average experience, nothing special.",2022-10-16 15:24:00
REV01178,AUC01961,USER00088,USER00884,5,Highly recommended seller.,2023-02-14 19:17:00
REV01179,AUC01964,USER02468,USER01983,5,"Item exactly as described, very happy.",2024-04-29 17:13:00
REV01180,AUC01969,USER00188,USER01851,2,Not satisfied with the purchase.,2024-11-19 06:11:00
REV01181,AUC01971,USER01749,USER00549,5,Very professional and reliable.,2023-02-11 06:52:00
REV01182,AUC01972,USER02201,USER00755,5,Highly recommended seller.,2024-03-03 13:28:00
REV01183,AUC01973,USER01295,USER00231,5,Highly recommended seller.,2022-11-26 04:46:00
REV01184,AUC01974,USER02442,USER02418,4,"Item exactly as described, very happy.",2024-10-19 05:21:00
REV01185,AUC01976,USER00417,USER00860,2,Not satisfied with the purchase.,2025-10-20 11:02:00
REV01186,AUC01978,USER00358,USER01243,2,Delivery was very late.,2023-07-12 16:05:00
REV01187,AUC01979,USER01618,USER00843,5,"Item exactly as described, very happy.",2023-09-09 18:48:00
REV01188,AUC01980,USER02110,USER01879,1,"Item not as described, disappointed.",2022-10-24 06:36:00
REV01189,AUC01983,USER00412,USER02791,5,Very professional and reliable.,2023-06-16 10:29:00
REV01190,AUC01984,USER01593,USER01141,2,"Item not as described, disappointed.",2023-01-12 18:12:00
REV01191,AUC01985,USER01844,USER00339,5,"Great experience, smooth transaction!",2022-03-17 15:52:00
REV01192,AUC01990,USER01375,USER02143,5,Fast delivery and excellent communication.,2024-03-03 12:48:00
REV01193,AUC01992,USER02158,USER02322,5,Highly recommended seller.,2025-09-10 03:38:00
REV01194,AUC01993,USER02062,USER02536,5,Highly recommended seller.,2026-01-12 19:25:00
REV01195,AUC01995,USER02927,USER02392,5,Fast delivery and excellent communication.,2022-05-11 04:16:00
REV01196,AUC01996,USER02975,USER00806,1,Poor communication from seller.,2025-05-07 14:47:00
REV01197,AUC01997,USER02585,USER02110,5,"Item exactly as described, very happy.",2023-11-16 10:24:00
REV01198,AUC01998,USER00358,USER02855,3,"Item was okay, delivery was a bit late.",2022-06-07 11:35:00
REV01199,AUC01999,USER01733,USER02094,3,"Average experience, nothing special.",2025-12-19 19:16:00
